Alumni_ID,Age,Gender,Graduation_Year,Degree_Level,Major,Alumni_Status,Email_Available,Phone_Available,Wealth_Rating,Income_Bracket,Event_Attendance,Email_Open_Rate,Location,Consecutive_Giving_Years,Donation_Last_Year_2024,Total_Lifetime_Giving,Is_Donor_2025
ALM008296,60,Female,1980,Bachelor,Sciences,Inactive,Yes,Yes,Unknown,$150K-$250K,1,8.55,"San Diego, USA",0,0.0,0.0,Yes
ALM008297,74,Female,1978,Master,Sciences,Active,Yes,Yes,Unknown,$100K-$150K,3,18.95,"Nanjing, China",17,207.71,3988.18,Yes
ALM008298,50,Male,1991,Bachelor,Medicine,Inactive,Yes,No,C+,$150K-$250K,3,45.51,"Perth, Australia",0,0.0,0.0,No
ALM008299,42,Female,1992,Bachelor,Sciences,Inactive,Yes,No,A,>$500K,2,12.34,"Beijing, China",25,7851.93,251991.37,Yes
ALM008300,60,Female,1983,Master,Engineering,Active,Yes,No,B,$150K-$250K,0,28.38,"Tirunelveli, India",0,0.0,0.0,No
ALM008301,66,Female,2018,PhD,Business,Active,Yes,No,C,$50K-$100K,3,15.69,"Indianapolis, USA",2,525.37,1490.46,Yes
ALM008302,37,Female,2010,Bachelor,Education,Active,Yes,No,A,$100K-$150K,2,56.54,"Nagoya, Japan",19,1436.25,26624.52,Yes
ALM008303,34,Female,1982,Bachelor,Sciences,Active,No,Yes,C,$150K-$250K,0,14.66,"San Diego, USA",4,258.24,1239.72,Yes
ALM008304,47,Female,1987,PhD,Engineering,Active,Yes,Yes,C+,<$50K,3,22.8,"Philadelphia, USA",8,59.33,586.49,Yes
ALM008305,57,Male,2018,Bachelor,Business,Active,Yes,Yes,B+,$50K-$100K,1,68.65,"Montreal, Canada",0,0.0,0.0,No
ALM008306,56,Female,1979,Bachelor,Education,Inactive,Yes,No,A,$100K-$150K,2,18.3,"Vadodara, India",0,0.0,0.0,No
ALM008307,23,Male,2021,Master,Education,Lost Contact,Yes,No,C,$50K-$100K,1,15.55,"Oxford, UK",14,26.53,497.29,Yes
ALM008308,73,Male,2019,Master,Business,Lost Contact,Yes,Yes,B+,<$50K,6,29.31,"Chicago, USA",0,0.0,0.0,No
ALM008309,35,Male,2010,Master,Medicine,Inactive,Yes,No,C+,$250K-$500K,2,27.39,"Düsseldorf, Germany",18,93.98,1842.27,Yes
ALM008310,41,Female,1982,Bachelor,Liberal Arts,Inactive,No,No,C+,$100K-$150K,2,2.5,"Detroit, USA",4,367.51,1921.28,Yes
ALM008311,31,Male,1979,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,C,$100K-$150K,3,28.0,"Denver, USA",0,0.0,0.0,No
ALM008312,85,Male,2000,Bachelor,Business,Active,Yes,Yes,C+,$100K-$150K,1,33.09,"Amsterdam, Netherlands",0,0.0,0.0,No
ALM008313,48,Female,1976,Bachelor,Medicine,Active,Yes,Yes,D,<$50K,0,62.16,"Chicago, USA",19,147.54,2367.18,Yes
ALM008314,32,Female,1995,Bachelor,Liberal Arts,Inactive,Yes,No,D,$50K-$100K,1,47.86,"Ambur, India",25,101.19,3101.7,Yes
ALM008315,57,Male,1998,Bachelor,Business,Inactive,Yes,No,D,$250K-$500K,1,27.18,"Chennai, India",1,9.84,13.51,Yes
ALM008316,56,Female,1980,Bachelor,Business,Inactive,Yes,Yes,B,$150K-$250K,2,22.07,"Nashville, USA",0,0.0,0.0,No
ALM008317,42,Female,2011,Master,Business,Inactive,Yes,No,Unknown,<$50K,2,62.48,"Kumbakonam, India",0,0.0,0.0,No
ALM008318,57,Male,1998,Master,Business,Active,Yes,Yes,C+,$150K-$250K,0,28.36,"Calgary, Canada",24,163.68,3320.3,Yes
ALM008319,32,Female,1999,Bachelor,Business,Active,No,Yes,Unknown,$150K-$250K,1,7.88,"Thoothukudi, India",0,0.0,0.0,Yes
ALM008320,37,Female,2006,Bachelor,Liberal Arts,Inactive,Yes,No,D,<$50K,2,32.51,"Manchester, UK",15,145.8,2790.4,Yes
ALM008321,22,Female,1981,Bachelor,Engineering,Active,Yes,No,D,<$50K,0,22.37,"Philadelphia, USA",13,26.64,274.61,Yes
ALM008322,25,Female,1991,Bachelor,Medicine,Inactive,No,Yes,C,$150K-$250K,1,39.78,"Birmingham, UK",0,0.0,0.0,Yes
ALM008323,72,Female,2024,Bachelor,Business,Inactive,Yes,No,B+,$100K-$150K,2,39.1,"Chengdu, China",8,825.96,7370.38,Yes
ALM008324,69,Male,2008,PhD,Computer Science,Active,Yes,Yes,Unknown,>$500K,1,7.15,"San Diego, USA",13,226.52,3189.36,Yes
ALM008325,45,Female,1996,Bachelor,Sciences,Active,Yes,Yes,B,$100K-$150K,2,58.68,"Frankfurt, Germany",14,590.14,10506.16,Yes
ALM008326,69,Male,1988,Bachelor,Business,Active,Yes,Yes,Unknown,$100K-$150K,2,48.09,"Mysore, India",23,158.39,4362.01,No
ALM008327,42,Male,1974,Bachelor,Engineering,Lost Contact,Yes,Yes,D,$50K-$100K,2,34.55,"Nagoya, Japan",0,0.0,0.0,No
ALM008328,41,Male,2014,Bachelor,Liberal Arts,Inactive,Yes,Yes,D,$100K-$150K,6,42.64,"Toulouse, France",0,0.0,0.0,No
ALM008329,45,Female,2011,Bachelor,Law,Active,Yes,No,A+,<$50K,2,27.12,"Shenzhen, China",0,0.0,0.0,No
ALM008330,43,Male,1985,Master,Engineering,Inactive,Yes,Yes,C+,$50K-$100K,1,15.79,"Houston, USA",5,466.64,2874.64,Yes
ALM008331,41,Male,1993,Master,Business,Active,Yes,Yes,B,$50K-$100K,0,15.92,"Pollachi, India",16,118.98,1897.82,Yes
ALM008332,62,Male,2011,Master,Education,Inactive,Yes,No,D,$100K-$150K,3,42.17,"Dubai, UAE",0,0.0,0.0,No
ALM008333,47,Female,1976,Bachelor,Medicine,Inactive,Yes,Yes,C,$50K-$100K,2,13.24,"Washington DC, USA",17,395.32,7162.23,Yes
ALM008334,55,Female,2013,Master,Liberal Arts,Active,Yes,No,C,<$50K,1,2.14,"Beijing, China",24,165.13,4236.66,Yes
ALM008335,60,Female,1977,Bachelor,Sciences,Inactive,No,No,D,<$50K,1,32.02,"Nashville, USA",25,15.86,379.16,Yes
ALM008336,50,Male,2016,Master,Business,Inactive,Yes,No,B,$50K-$100K,4,45.85,"Chengdu, China",19,1171.82,28480.51,Yes
ALM008337,30,Male,2018,Bachelor,Business,Active,Yes,Yes,A,$150K-$250K,4,30.04,"San Jose, USA",0,0.0,0.0,Yes
ALM008338,24,Female,1985,Master,Business,Active,No,Yes,B,$50K-$100K,1,47.53,"Vadodara, India",0,0.0,0.0,No
ALM008339,47,Female,2022,Bachelor,Business,Active,Yes,Yes,B+,$150K-$250K,1,9.47,"Houston, USA",22,1275.72,28271.24,Yes
ALM008340,42,Male,1979,Master,Sciences,Inactive,Yes,Yes,B,$100K-$150K,2,7.4,"Shanghai, China",0,0.0,0.0,No
ALM008341,46,Male,2021,Bachelor,Business,Active,Yes,No,C+,$100K-$150K,4,56.82,"Nagoya, Japan",0,0.0,0.0,Yes
ALM008342,44,Male,2000,Bachelor,Engineering,Active,Yes,Yes,C+,$150K-$250K,1,35.33,"Atlanta, USA",19,443.03,9217.8,Yes
ALM008343,83,Female,2014,Bachelor,Sciences,Lost Contact,Yes,Yes,Unknown,$100K-$150K,1,32.01,"Los Angeles, USA",0,0.0,0.0,No
ALM008344,25,Male,2013,Bachelor,Engineering,Active,No,Yes,B,$50K-$100K,3,63.43,"Vellore, India",0,0.0,0.0,No
ALM008345,22,Female,1998,Bachelor,Sciences,Inactive,Yes,Yes,B+,<$50K,4,61.02,"Singapore, Singapore",0,0.0,0.0,Yes
ALM008346,49,Male,2000,Bachelor,Business,Lost Contact,Yes,Yes,D,$50K-$100K,0,28.13,"Patna, India",18,163.38,2987.02,Yes
ALM008347,39,Male,1978,Bachelor,Engineering,Active,Yes,Yes,B,$50K-$100K,3,29.41,"Tokyo, Japan",0,0.0,0.0,Yes
ALM008348,49,Male,2005,Bachelor,Business,Lost Contact,Yes,Yes,A,$100K-$150K,1,38.57,"Frankfurt, Germany",0,0.0,0.0,No
ALM008349,53,Female,2021,Bachelor,Engineering,Inactive,Yes,No,C,$50K-$100K,1,15.3,"Indianapolis, USA",0,0.0,0.0,No
ALM008350,64,Female,2005,Bachelor,Business,Inactive,Yes,No,B,<$50K,2,32.6,"Cuddalore, India",22,1395.34,39273.54,Yes
ALM008351,22,Male,1996,Bachelor,Engineering,Inactive,No,Yes,A+,$50K-$100K,0,12.59,"Indianapolis, USA",0,0.0,0.0,Yes
ALM008352,36,Female,2000,Bachelor,Business,Inactive,Yes,Yes,C,$150K-$250K,4,27.59,"Indore, India",0,0.0,0.0,Yes
ALM008353,51,Male,2005,Bachelor,Engineering,Inactive,Yes,Yes,A,$100K-$150K,2,44.2,"Kumbakonam, India",4,2528.84,11835.41,Yes
ALM008354,56,Female,2008,PhD,Engineering,Active,Yes,Yes,A+,$50K-$100K,3,10.34,"Vadodara, India",0,0.0,0.0,No
ALM008355,77,Female,1981,PhD,Liberal Arts,Inactive,Yes,Yes,C,$50K-$100K,4,51.54,"Pollachi, India",8,271.95,2987.54,Yes
ALM008356,59,Male,1990,Master,Liberal Arts,Lost Contact,Yes,Yes,C+,$100K-$150K,2,34.27,"New York, USA",12,274.07,4454.73,Yes
ALM008357,44,Female,2016,Bachelor,Engineering,Active,Yes,Yes,D,$250K-$500K,3,7.0,"Portland, USA",12,137.47,1574.95,Yes
ALM008358,31,Female,2001,Master,Business,Active,Yes,Yes,B+,$100K-$150K,0,10.45,"Charlotte, USA",0,0.0,0.0,No
ALM008359,36,Male,2004,Bachelor,Engineering,Inactive,Yes,No,C+,$150K-$250K,1,20.89,"Bhopal, India",5,411.11,2401.7,No
ALM008360,36,Female,1982,Bachelor,Sciences,Active,Yes,Yes,A,$100K-$150K,1,27.09,"San Diego, USA",2,3463.13,6817.18,Yes
ALM008361,54,Male,2018,PhD,Sciences,Inactive,Yes,Yes,B,<$50K,2,44.2,"San Jose, USA",0,0.0,0.0,No
ALM008362,48,Female,1998,Professional,Engineering,Inactive,Yes,Yes,B,$100K-$150K,1,27.21,"Frankfurt, Germany",0,0.0,0.0,No
ALM008363,25,Male,1973,Master,Law,Inactive,Yes,Yes,C,$100K-$150K,3,39.76,"Columbus, USA",23,347.91,11359.71,Yes
ALM008364,38,Female,2023,Bachelor,Law,Inactive,Yes,Yes,C,$50K-$100K,1,54.47,"Minneapolis, USA",15,85.02,1827.02,Yes
ALM008365,58,Male,2018,Bachelor,Business,Inactive,Yes,Yes,B,$250K-$500K,1,9.73,"Calgary, Canada",9,761.47,7181.1,No
ALM008366,50,Male,2012,Bachelor,Engineering,Inactive,Yes,Yes,A,$50K-$100K,1,26.26,"Minneapolis, USA",0,0.0,0.0,Yes
ALM008367,53,Male,2022,Bachelor,Engineering,Active,No,No,A,<$50K,3,8.87,"Seattle, USA",0,0.0,0.0,Yes
ALM008368,50,Male,1975,Master,Computer Science,Inactive,Yes,Yes,D,$50K-$100K,2,17.99,"Boston, USA",3,150.24,386.88,Yes
ALM008369,69,Female,1983,Bachelor,Business,Lost Contact,Yes,No,C,$50K-$100K,0,39.25,"Kumbakonam, India",0,0.0,0.0,Yes
ALM008370,48,Male,1982,Bachelor,Engineering,Inactive,Yes,Yes,Unknown,$150K-$250K,4,48.01,"Seattle, USA",0,0.0,0.0,Yes
ALM008371,39,Female,1971,Bachelor,Law,Active,Yes,Yes,C+,<$50K,1,35.23,"Columbus, USA",0,0.0,0.0,No
ALM008372,31,Male,2022,Bachelor,Liberal Arts,Inactive,Yes,No,D,$150K-$250K,3,16.76,"Jacksonville, USA",0,0.0,0.0,No
ALM008373,48,Female,2013,Professional,Sciences,Inactive,Yes,No,C,$50K-$100K,0,24.43,"Nagercoil, India",2,452.89,1190.81,Yes
ALM008374,22,Female,1989,Bachelor,Computer Science,Active,Yes,No,B,$100K-$150K,2,13.32,"Cologne, Germany",0,0.0,0.0,No
ALM008375,42,Female,1999,Bachelor,Computer Science,Inactive,No,Yes,C,$50K-$100K,0,20.82,"Singapore, Singapore",0,0.0,0.0,No
ALM008376,41,Female,2017,Bachelor,Engineering,Active,Yes,Yes,C+,$50K-$100K,0,42.08,"Nagpur, India",15,596.99,10979.68,Yes
ALM008377,24,Female,2020,Master,Liberal Arts,Inactive,Yes,Yes,B+,$100K-$150K,6,23.25,"Las Vegas, USA",0,0.0,0.0,No
ALM008378,31,Female,2018,Master,Sciences,Lost Contact,Yes,No,A,$50K-$100K,1,23.05,"Beijing, China",0,0.0,0.0,No
ALM008379,57,Male,2009,Bachelor,Engineering,Lost Contact,Yes,Yes,B,$50K-$100K,2,22.2,"Seattle, USA",0,0.0,0.0,Yes
ALM008380,48,Female,2012,Bachelor,Business,Inactive,Yes,Yes,C+,<$50K,3,13.36,"New York, USA",4,347.76,1152.66,Yes
ALM008381,46,Female,1995,Bachelor,Business,Inactive,Yes,No,C+,<$50K,1,3.58,"Nagpur, India",0,0.0,0.0,No
ALM008382,49,Male,1986,PhD,Medicine,Active,Yes,Yes,C+,$50K-$100K,1,68.07,"Columbus, USA",0,0.0,0.0,No
ALM008383,46,Female,1987,Bachelor,Computer Science,Active,Yes,No,C+,$100K-$150K,4,33.11,"Charlotte, USA",2,409.35,811.11,Yes
ALM008384,63,Male,1998,Master,Computer Science,Inactive,Yes,Yes,A+,$50K-$100K,1,30.99,"Indianapolis, USA",0,0.0,0.0,No
ALM008385,46,Female,2009,Bachelor,Education,Inactive,Yes,Yes,A+,$150K-$250K,1,59.41,"Hamilton, Canada",0,0.0,0.0,Yes
ALM008386,23,Male,2013,Master,Business,Inactive,Yes,Yes,B,$150K-$250K,1,44.5,"San Francisco, USA",7,685.64,4816.81,Yes
ALM008387,69,Female,2019,Bachelor,Business,Active,Yes,Yes,C+,<$50K,0,21.5,"Nashville, USA",0,0.0,0.0,No
ALM008388,50,Female,1975,Bachelor,Business,Inactive,Yes,Yes,C,>$500K,3,26.04,"Sydney, Australia",0,0.0,0.0,No
ALM008389,36,Female,1971,Bachelor,Sciences,Inactive,Yes,Yes,C,$50K-$100K,1,20.06,"Manchester, UK",0,0.0,0.0,No
ALM008390,26,Female,1973,Bachelor,Computer Science,Lost Contact,Yes,Yes,Unknown,<$50K,5,21.15,"Ottawa, Canada",9,24.84,325.33,Yes
ALM008391,50,Female,2018,Bachelor,Business,Lost Contact,Yes,No,B,$50K-$100K,3,27.42,"Salem, India",0,0.0,0.0,No
ALM008392,43,Male,1994,Bachelor,Business,Inactive,Yes,Yes,B+,$50K-$100K,5,27.16,"Munich, Germany",15,1547.13,31716.81,Yes
ALM008393,68,Male,1999,Bachelor,Liberal Arts,Inactive,No,Yes,B,$150K-$250K,2,44.33,"Ottawa, Canada",7,669.56,3607.86,Yes
ALM008394,39,Male,1985,Master,Sciences,Active,Yes,Yes,C,<$50K,2,40.07,"Berlin, Germany",0,0.0,0.0,No
ALM008395,32,Male,1974,Bachelor,Engineering,Active,Yes,Yes,B,$50K-$100K,1,33.93,"Bristol, UK",7,1097.43,8888.61,Yes
ALM008396,58,Male,2014,Master,Education,Inactive,Yes,No,D,<$50K,2,31.06,"Chicago, USA",10,197.4,1682.34,Yes
ALM008397,58,Female,1971,Bachelor,Engineering,Inactive,Yes,Yes,D,$150K-$250K,1,10.12,"Toulouse, France",0,0.0,0.0,Yes
ALM008398,47,Female,2019,Master,Engineering,Inactive,Yes,Yes,C+,$50K-$100K,2,48.43,"Singapore, Singapore",0,0.0,0.0,Yes
ALM008399,55,Female,1985,Bachelor,Business,Inactive,Yes,No,C,$100K-$150K,6,38.61,"San Jose, USA",20,51.44,908.99,Yes
ALM008400,44,Male,1994,Bachelor,Sciences,Lost Contact,Yes,No,D,$100K-$150K,1,1.84,"Melbourne, Australia",15,153.87,2197.38,Yes
ALM008401,48,Male,2022,Bachelor,Education,Active,Yes,No,C,<$50K,1,29.39,"Ahmedabad, India",1,441.03,501.75,Yes
ALM008402,62,Female,2001,Bachelor,Law,Active,Yes,Yes,B,$50K-$100K,2,31.54,"Victoria, Canada",0,0.0,0.0,Yes
ALM008403,54,Male,1990,Bachelor,Sciences,Active,Yes,No,B+,$50K-$100K,1,21.4,"Denver, USA",0,0.0,0.0,No
ALM008404,42,Male,1980,Master,Business,Inactive,Yes,Yes,A,$100K-$150K,2,7.45,"San Jose, USA",0,0.0,0.0,No
ALM008405,65,Male,1981,Bachelor,Liberal Arts,Inactive,Yes,No,Unknown,$150K-$250K,3,59.74,"Thanjavur, India",0,0.0,0.0,No
ALM008406,22,Male,1988,PhD,Education,Active,Yes,Yes,A,<$50K,1,14.28,"Bangalore, India",8,4825.03,40961.63,Yes
ALM008407,75,Male,2004,Master,Business,Inactive,Yes,Yes,C+,$50K-$100K,2,27.91,"Columbus, USA",23,270.93,6659.88,Yes
ALM008408,22,Male,1998,Bachelor,Business,Inactive,Yes,No,A,<$50K,3,11.93,"Hosur, India",3,914.11,2915.88,Yes
ALM008409,35,Male,2008,Master,Sciences,Active,Yes,Yes,C,$150K-$250K,1,3.97,"New York, USA",0,0.0,0.0,Yes
ALM008410,44,Female,1986,Master,Engineering,Active,Yes,Yes,C+,$150K-$250K,6,14.84,"Cologne, Germany",0,0.0,0.0,No
ALM008411,42,Male,1994,Bachelor,Business,Inactive,Yes,Yes,B+,$50K-$100K,1,15.64,"London, UK",22,612.84,13855.33,Yes
ALM008412,60,Male,2009,Bachelor,Liberal Arts,Active,Yes,No,Unknown,$50K-$100K,3,44.51,"Toulouse, France",0,0.0,0.0,No
ALM008413,29,Female,2021,Bachelor,Medicine,Inactive,Yes,Yes,D,$100K-$150K,3,11.68,"Chengdu, China",0,0.0,0.0,No
ALM008414,48,Female,1982,Bachelor,Education,Active,Yes,Yes,B+,>$500K,2,12.42,"Leeds, UK",0,0.0,0.0,Yes
ALM008415,36,Male,2020,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,D,>$500K,4,5.91,"Quebec City, Canada",0,0.0,0.0,No
ALM008416,49,Female,2012,Professional,Law,Inactive,Yes,No,D,$50K-$100K,1,14.38,"Atlanta, USA",0,0.0,0.0,Yes
ALM008417,44,Male,1977,Bachelor,Engineering,Inactive,Yes,Yes,C,$150K-$250K,2,30.67,"Nashville, USA",21,48.75,1046.78,Yes
ALM008418,46,Male,2006,Bachelor,Sciences,Inactive,Yes,Yes,B,$50K-$100K,1,25.52,"Karur, India",13,279.31,3242.21,Yes
ALM008419,36,Female,1987,Master,Business,Inactive,Yes,Yes,B,$100K-$150K,0,45.09,"Pollachi, India",0,0.0,0.0,Yes
ALM008420,37,Female,2019,Bachelor,Sciences,Inactive,No,Yes,C+,<$50K,4,26.03,"Hyderabad, India",9,126.57,1562.19,Yes
ALM008421,49,Male,1974,Master,Computer Science,Active,Yes,No,C+,$250K-$500K,2,33.25,"Galway, Ireland",0,0.0,0.0,No
ALM008422,59,Female,2023,Bachelor,Engineering,Inactive,No,Yes,C+,$100K-$150K,1,12.94,"Chicago, USA",0,0.0,0.0,No
ALM008423,36,Female,2007,Bachelor,Law,Inactive,Yes,Yes,B,$150K-$250K,1,21.96,"Tiruchirappalli, India",16,188.31,3422.86,Yes
ALM008424,31,Male,2003,Bachelor,Engineering,Inactive,Yes,No,B+,$100K-$150K,1,33.17,"Washington DC, USA",0,0.0,0.0,Yes
ALM008425,54,Male,1989,Master,Sciences,Lost Contact,Yes,No,C+,<$50K,1,26.15,"Philadelphia, USA",0,0.0,0.0,No
ALM008426,44,Male,2024,Bachelor,Engineering,Active,Yes,No,C+,$50K-$100K,1,38.65,"Surat, India",0,0.0,0.0,No
ALM008427,57,Female,1996,PhD,Computer Science,Inactive,Yes,Yes,D,$50K-$100K,2,14.14,"Nice, France",14,21.65,285.28,Yes
ALM008428,31,Male,1981,Bachelor,Engineering,Inactive,Yes,Yes,C,$100K-$150K,0,26.79,"Pollachi, India",0,0.0,0.0,No
ALM008429,22,Female,2001,Master,Business,Lost Contact,Yes,Yes,C,$50K-$100K,0,26.25,"Los Angeles, USA",2,128.42,293.15,Yes
ALM008430,37,Male,1971,Bachelor,Law,Inactive,Yes,Yes,C+,$50K-$100K,2,12.87,"Bristol, UK",7,488.23,4153.42,Yes
ALM008431,33,Male,2010,PhD,Computer Science,Inactive,Yes,Yes,D,<$50K,2,27.75,"Patna, India",8,39.83,333.34,No
ALM008432,43,Female,2006,Bachelor,Computer Science,Inactive,Yes,Yes,B,<$50K,1,16.71,"Charlotte, USA",0,0.0,0.0,No
ALM008433,35,Female,1999,Bachelor,Sciences,Inactive,No,No,Unknown,$150K-$250K,1,21.45,"Sydney, Australia",0,0.0,0.0,No
ALM008434,56,Male,1995,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,D,$50K-$100K,4,39.22,"Jacksonville, USA",0,0.0,0.0,No
ALM008435,40,Male,2024,Bachelor,Law,Active,Yes,Yes,A+,$50K-$100K,3,21.58,"Edinburgh, UK",1,6179.79,7622.87,Yes
ALM008436,47,Female,2017,Bachelor,Computer Science,Lost Contact,Yes,Yes,D,$50K-$100K,1,54.74,"Jaipur, India",0,0.0,0.0,Yes
ALM008437,47,Male,2019,Master,Business,Active,Yes,Yes,C+,$100K-$150K,4,2.61,"Calgary, Canada",0,0.0,0.0,No
ALM008438,47,Male,1988,Bachelor,Sciences,Inactive,Yes,No,C+,<$50K,0,23.7,"Washington DC, USA",14,383.51,7246.77,No
ALM008439,44,Female,1973,Bachelor,Education,Inactive,Yes,Yes,Unknown,$250K-$500K,3,22.06,"Tiruppur, India",0,0.0,0.0,No
ALM008440,52,Female,1988,Bachelor,Medicine,Inactive,No,Yes,C,$100K-$150K,1,24.27,"Chandigarh, India",0,0.0,0.0,No
ALM008441,33,Male,1977,Bachelor,Engineering,Inactive,Yes,Yes,B+,$50K-$100K,2,43.66,"Kanchipuram, India",22,867.13,22073.91,Yes
ALM008442,65,Female,1998,Professional,Sciences,Active,Yes,Yes,C,$150K-$250K,4,3.95,"Boston, USA",9,174.06,1665.09,Yes
ALM008443,41,Female,1987,Bachelor,Medicine,Inactive,Yes,Yes,B+,$50K-$100K,0,50.44,"Paris, France",24,372.25,12168.66,Yes
ALM008444,25,Male,1995,Bachelor,Business,Inactive,Yes,No,Unknown,<$50K,0,0.65,"Singapore, Singapore",0,0.0,0.0,No
ALM008445,47,Female,1988,Bachelor,Education,Inactive,Yes,Yes,B,$250K-$500K,2,51.73,"Washington DC, USA",0,0.0,0.0,Yes
ALM008446,32,Male,2022,Bachelor,Business,Inactive,Yes,Yes,C+,$50K-$100K,0,25.17,"Galway, Ireland",0,0.0,0.0,No
ALM008447,54,Male,2010,Bachelor,Business,Lost Contact,Yes,No,D,$100K-$150K,2,30.8,"Phoenix, USA",0,0.0,0.0,No
ALM008448,78,Male,2013,Bachelor,Engineering,Inactive,Yes,No,Unknown,$250K-$500K,3,16.91,"San Diego, USA",0,0.0,0.0,Yes
ALM008449,33,Male,1973,Master,Engineering,Inactive,Yes,Yes,B+,$50K-$100K,1,45.91,"Sydney, Australia",0,0.0,0.0,No
ALM008450,49,Female,1995,Master,Liberal Arts,Inactive,Yes,No,A,<$50K,4,40.11,"Pune, India",0,0.0,0.0,Yes
ALM008451,22,Male,1977,Master,Liberal Arts,Active,Yes,Yes,C,$150K-$250K,2,38.46,"Minneapolis, USA",4,244.83,866.33,Yes
ALM008452,51,Female,2017,PhD,Business,Active,Yes,Yes,D,$100K-$150K,5,10.61,"Indianapolis, USA",0,0.0,0.0,No
ALM008453,31,Male,1980,Bachelor,Liberal Arts,Inactive,Yes,Yes,C+,$100K-$150K,3,35.3,"Austin, USA",0,0.0,0.0,Yes
ALM008454,35,Male,2014,Bachelor,Business,Active,Yes,No,B+,<$50K,1,39.12,"London, UK",0,0.0,0.0,Yes
ALM008455,28,Female,2014,Bachelor,Computer Science,Inactive,Yes,Yes,B+,$100K-$150K,1,10.94,"Indore, India",6,1289.12,8639.8,Yes
ALM008456,55,Female,2021,Master,Law,Inactive,Yes,Yes,C+,$100K-$150K,0,9.71,"Philadelphia, USA",14,61.92,1013.27,Yes
ALM008457,60,Female,1989,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,B+,$50K-$100K,3,47.87,"Las Vegas, USA",0,0.0,0.0,No
ALM008458,45,Female,1985,Master,Computer Science,Inactive,Yes,Yes,B,$150K-$250K,2,13.83,"Dallas, USA",11,928.02,12860.4,Yes
ALM008459,32,Male,1991,Bachelor,Computer Science,Inactive,Yes,Yes,C,$50K-$100K,2,26.03,"Pune, India",0,0.0,0.0,No
ALM008460,68,Female,1991,Bachelor,Sciences,Active,No,No,A,$50K-$100K,3,21.59,"Nagpur, India",0,0.0,0.0,No
ALM008461,33,Male,2007,Bachelor,Engineering,Active,Yes,No,B,$50K-$100K,0,45.86,"Melbourne, Australia",0,0.0,0.0,No
ALM008462,22,Female,1998,Bachelor,Engineering,Active,Yes,Yes,B,$50K-$100K,2,62.22,"Boston, USA",6,2207.43,14521.53,Yes
ALM008463,51,Female,2015,Master,Medicine,Active,Yes,Yes,B+,$50K-$100K,1,31.42,"Vellore, India",21,2095.74,39694.33,Yes
ALM008464,28,Male,2002,PhD,Business,Lost Contact,No,Yes,C,$50K-$100K,5,33.64,"Raleigh, USA",0,0.0,0.0,No
ALM008465,59,Male,2011,Bachelor,Business,Inactive,Yes,Yes,C+,$100K-$150K,2,57.69,"New York, USA",16,382.67,7427.62,Yes
ALM008466,39,Female,2024,Master,Engineering,Inactive,Yes,Yes,Unknown,>$500K,5,48.14,"Vellore, India",0,0.0,0.0,No
ALM008467,54,Female,1997,Bachelor,Liberal Arts,Lost Contact,No,Yes,B,$100K-$150K,3,18.34,"Miami, USA",13,190.74,3317.1,Yes
ALM008468,66,Male,1993,Bachelor,Sciences,Inactive,Yes,No,Unknown,$50K-$100K,2,6.38,"Hosur, India",0,0.0,0.0,No
ALM008469,26,Female,1980,Bachelor,Sciences,Inactive,Yes,No,C+,$100K-$150K,2,42.58,"Coimbatore, India",6,240.26,1562.16,Yes
ALM008470,36,Female,2010,Bachelor,Business,Inactive,Yes,Yes,C+,$150K-$250K,3,33.0,"Jacksonville, USA",0,0.0,0.0,No
ALM008471,43,Male,2011,Master,Engineering,Inactive,Yes,Yes,B+,>$500K,3,52.92,"Seattle, USA",4,780.13,3719.88,Yes
ALM008472,68,Male,1976,Bachelor,Business,Inactive,Yes,No,Unknown,>$500K,2,46.86,"Adelaide, Australia",8,51.23,466.0,Yes
ALM008473,35,Female,1994,Master,Liberal Arts,Inactive,Yes,Yes,B,$150K-$250K,3,36.38,"San Diego, USA",20,1678.25,43543.43,Yes
ALM008474,36,Male,1988,Professional,Liberal Arts,Active,Yes,Yes,C+,<$50K,2,60.43,"Houston, USA",0,0.0,0.0,No
ALM008475,52,Male,1980,Bachelor,Business,Lost Contact,Yes,Yes,Unknown,<$50K,3,19.78,"Surat, India",0,0.0,0.0,No
ALM008476,36,Female,1985,Bachelor,Engineering,Inactive,Yes,No,D,$50K-$100K,0,31.31,"Raleigh, USA",14,199.13,2713.95,Yes
ALM008477,47,Female,2015,Master,Computer Science,Inactive,Yes,Yes,B,$150K-$250K,0,18.14,"Miami, USA",23,1216.86,36780.67,Yes
ALM008478,22,Female,2013,Master,Computer Science,Active,Yes,Yes,D,$150K-$250K,4,30.85,"New York, USA",0,0.0,0.0,No
ALM008479,78,Male,2004,Bachelor,Business,Inactive,Yes,Yes,C,$100K-$150K,0,57.72,"Thoothukudi, India",0,0.0,0.0,Yes
ALM008480,24,Female,1978,Bachelor,Liberal Arts,Lost Contact,Yes,Yes,A+,$50K-$100K,5,53.7,"Charlotte, USA",0,0.0,0.0,Yes
